sample	pclass	type	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10	chr11	chr12	chr13	chr14	chr15	chr16	chr17	chr18	chr19	chr20	chr21	chr22	chrX
TCGA-25-2400-01A-01D-0704-01	OV_	a	18431	16840	1374	3306	6072	4886	15988	903	2331	3870	0	6198	0	15067	1600	2751	5921	1767	3713	0	0	49	2903
TCGA-25-2400-01A-01D-0704-01	OV_	d	9668	5	0	55690	0	0	0	5973	35	11485	0	0	19	22453	0	0	3105	0	630	0	0	4222	14992
TCGA-09-1667-01C-01D-0533-01	OV_	a	22492	83	15227	0	14813	0	362	22315	0	2782	12686	1741	0	3370	0	1715	282	0	4337	512	0	5396	669
TCGA-09-1667-01C-01D-0533-01	OV_	d	21399	358	715	72	40082	3800	104	14593	825	117	22543	733	0	12444	107	0	0	16	1003	11791	296	4702	0
TCGA-25-2392-01A-01D-0704-01	OV_	a	13648	14800	1883	5851	1437	0	15629	2141	5212	4353	8304	11286	1022	10573	483	4585	317	528	1426	8024	0	332	0
TCGA-25-2392-01A-01D-0704-01	OV_	d	11838	5	1701	7	13874	0	19676	0	0	177	0	1970	585	21459	34647	15030	4449	0	3847	0	0	5057	6
TCGA-30-1714-01A-02D-0559-01	OV_	a	3769	60208	41147	289	608	33250	13763	16561	0	248	44	1769	8577	2249	845	171	1595	0	5283	1803	0	86	6052
TCGA-30-1714-01A-02D-0559-01	OV_	d	22	17	10398	640	231	511	960	0	0	1784	20733	0	0	0	0	0	0	113	8182	0	0	4964	58
TCGA-09-2045-01A-01D-0704-01	OV_	a	11598	32404	25557	0	9838	1883	8009	26024	1025	8105	0	6651	9932	18088	122	239	48	1003	0	0	0	0	418
TCGA-09-2045-01A-01D-0704-01	OV_	d	0	33	0	39990	0	0	10	4793	9	19885	9616	1703	0	40	0	0	0	137	2075	0	66	8174	43
TCGA-29-1770-01A-01D-0559-01	OV_	a	14269	11	11753	766	12	0	15790	24352	0	0	15	0	47	10074	324	12194	0	0	13	8893	0	0	10294
TCGA-29-1770-01A-01D-0559-01	OV_	d	15009	17297	2977	24948	6179	17647	15614	37	0	5	0	22440	5122	8996	0	2134	0	0	1728	0	0	0	0
TCGA-10-0935-01A-03D-0399-01	OV_	a	0	573	1487	0	10094	1432	0	0	417	10546	14889	762	0	695	9957	0	257	11212	0	2843	463	633	38
TCGA-10-0935-01A-03D-0399-01	OV_	d	49357	0	0	352	23485	26595	11207	14	18918	0	7877	0	0	26045	17218	0	0	0	963	0	1799	751	5
TCGA-36-2545-01A-01D-1043-01	OV_	a	30683	42	335	0	6912	5	89	25521	117	0	1241	0	0	0	13249	0	349	0	0	7001	98	59	16713
TCGA-36-2545-01A-01D-1043-01	OV_	d	0	17809	12525	0	15	18121	4241	4112	1118	671	13412	16628	40875	16	0	5521	0	161	2847	181	0	4473	6965
TCGA-13-1403-01A-01D-0452-01	OV_	a	18910	41442	16611	9127	11935	3584	14808	41176	100	37	9550	0	1004	1199	565	0	0	0	252	2931	0	71	378
TCGA-13-1403-01A-01D-0452-01	OV_	d	35	153	57	0	19773	38	15457	2129	0	4588	10209	219	0	24105	0	0	0	0	5	0	0	28	2488
TCGA-24-1567-01A-01D-0533-01	OV_	a	30412	17308	12668	13	0	7529	1172	1045	4160	30	0	27498	1621	6405	3727	0	971	0	86	31	0	0	33
TCGA-24-1567-01A-01D-0533-01	OV_	d	36320	6	21	0	244	14195	0	8638	25339	16843	0	14980	889	67	10826	0	0	6	3443	0	0	0	6468
TCGA-13-1487-01A-01D-0472-01	OV_	a	27190	6116	11800	295	26273	11059	1119	2481	0	2628	23243	2262	0	0	0	60	9364	0	1683	38	23	70	686
TCGA-13-1487-01A-01D-0472-01	OV_	d	20228	1769	22588	0	25167	2718	54	1784	338	192	19303	99	234	0	0	12251	10091	0	9931	0	0	0	317
TCGA-31-1944-01A-01D-0648-01	OV_	a	43396	1629	18992	10231	792	10193	0	53090	90	260	0	128	0	0	8517	0	0	0	66	0	195	0	13602
TCGA-31-1944-01A-01D-0648-01	OV_	d	749	6072	8943	374	40	30827	25	0	4423	3532	14529	14838	363	0	2744	0	0	1396	3817	64	20	0	8
TCGA-13-1483-01A-01D-0472-01	OV_	a	7233	40287	20875	64	18728	9135	22150	11246	9256	356	20841	0	58	415	13487	0	0	0	117	0	75	0	17981
TCGA-13-1483-01A-01D-0472-01	OV_	d	13390	0	147	18556	19	0	15805	0	0	2360	0	0	18	0	3653	860	0	0	278	6661	0	0	37
TCGA-61-2002-01A-01D-0663-01	OV_	a	965	257	10854	7330	1093	0	6083	37454	14424	4072	27881	11472	0	0	22	2751	132	174	0	116	0	46	11657
TCGA-61-2002-01A-01D-0663-01	OV_	d	27818	21836	7436	17625	5644	0	7970	6861	0	0	9299	5	0	25	0	0	5649	2134	0	0	331	5414	0
TCGA-04-1530-01A-02D-0497-01	OV_	a	6119	0	26097	6429	0	24809	0	0	0	0	0	926	24066	658	0	93	0	2330	0	8548	0	839	25409
TCGA-04-1530-01A-02D-0497-01	OV_	d	56	14428	95	16076	9232	6886	9963	8499	0	18460	39	18277	30	0	22556	946	5	3103	0	0	0	0	757
TCGA-29-1702-01A-01D-0559-01	OV_	a	6943	11416	16208	23028	0	2791	2785	0	0	16871	26111	19893	6787	0	29600	31	3431	2985	1415	1801	6324	5126	0
TCGA-29-1702-01A-01D-0559-01	OV_	d	129	23050	94	921	0	0	0	5861	8	323	23813	3128	17	0	0	0	5385	9101	0	193	0	0	780
TCGA-24-2027-01A-01D-0648-01	OV_	a	439	1128	29049	0	0	0	266	30057	50	14063	17738	788	0	326	2825	393	736	0	588	241	0	0	0
TCGA-24-2027-01A-01D-0648-01	OV_	d	30771	20917	0	0	25985	10	2163	0	21	6336	5	11818	25799	481	17713	9373	116	0	2000	37	4195	0	65
TCGA-13-0913-01A-01D-0399-01	OV_	a	74	186	81	614	29	2434	0	14417	0	11047	9512	0	10348	0	0	859	3255	711	0	0	0	1746	8754
TCGA-13-0913-01A-01D-0399-01	OV_	d	13211	21920	7794	20472	15618	47448	7847	0	8025	16662	0	0	15248	0	2659	8762	0	0	6657	14	0	0	120
TCGA-13-0720-01A-01D-0356-01	OV_	a	29	2149	23713	0	0	0	9907	42860	3748	37299	11136	0	0	0	0	0	38	0	0	5838	0	0	0
TCGA-13-0720-01A-01D-0356-01	OV_	d	26693	24843	217	0	19880	18103	9	2948	4422	9182	12318	0	0	0	581	0	0	0	1314	0	0	0	0
TCGA-13-1509-01A-01D-0472-01	OV_	a	2234	14706	7086	275	58	35802	0	15849	0	187	74	5579	0	2427	0	0	9074	222	1131	5398	0	0	148
TCGA-13-1509-01A-01D-0472-01	OV_	d	20211	18097	12795	41	0	19934	69	7406	2019	19871	31	24355	258	94	21325	0	0	446	2933	7426	477	249	7
TCGA-36-1570-01A-01D-0533-01	OV_	a	16635	7485	26206	1402	27615	5070	569	866	229	11398	398	441	4942	692	537	0	78	706	3638	105	1391	46	3497
TCGA-36-1570-01A-01D-0533-01	OV_	d	105	57	72	9195	11789	45707	21	0	31	32906	7162	86	13394	13955	0	0	5	41	4427	12	0	2916	2845
TCGA-36-2542-01A-01D-1043-01	OV_	a	242	15416	29387	0	380	16846	21826	32279	33	11865	1176	14544	0	9668	798	2602	361	0	28	8662	0	0	437
TCGA-36-2542-01A-01D-1043-01	OV_	d	17730	23	139	81	35788	100	0	12	8	0	6	9337	0	0	3223	0	10351	0	9951	7990	232	0	10
TCGA-04-1331-01A-01D-0428-01	OV_	a	37871	15156	26514	18049	14335	12146	10	332	6587	15979	0	34	0	0	4831	0	0	11318	72	4072	0	0	0
TCGA-04-1331-01A-01D-0428-01	OV_	d	15278	2135	10124	6	10548	0	2036	0	14	24489	34	141	21470	0	0	1168	2486	5	1636	0	352	0	2951
TCGA-09-1675-01B-01D-0559-01	OV_	a	682	58740	426	2133	0	4596	984	11975	0	0	11945	285	3145	5685	160	0	0	62	369	266	0	0	6595
TCGA-09-1675-01B-01D-0559-01	OV_	d	29403	0	137	24601	16833	0	22281	0	0	24445	5706	5995	0	20969	1710	0	6	2251	0	31	0	0	0
TCGA-61-1734-01B-01D-0663-01	OV_	a	22283	27441	400	0	89	19564	0	22911	273	7551	43	0	26683	68	23	18	0	100	0	0	36	68	30
TCGA-61-1734-01B-01D-0663-01	OV_	d	32832	16106	0	0	18053	0	18680	0	12543	0	0	16415	8404	5540	0	0	0	0	968	0	0	5524	0
TCGA-09-2056-01B-01D-0663-01	OV_	a	29321	3158	742	1289	18570	0	121	18747	0	53	44	6953	0	0	0	53	346	0	0	0	0	0	25714
TCGA-09-2056-01B-01D-0663-01	OV_	d	24553	14896	0	0	32228	0	0	21742	28426	51	20895	9576	668	0	0	0	1912	0	3048	0	0	0	0
TCGA-61-2096-01A-01D-0663-01	OV_	a	30671	1147	18262	3495	1095	1660	268	12938	0	16520	519	1167	0	911	7476	118	1610	0	63	5897	418	0	7298
TCGA-61-2096-01A-01D-0663-01	OV_	d	0	20557	12133	85	10711	125	28424	10571	0	6734	12446	18185	13137	1781	0	6836	2741	0	7016	0	300	0	0
TCGA-61-1895-01A-01D-0577-01	OV_	a	7900	77	23798	10993	8125	33	5456	0	242	13	3056	0	6950	0	0	918	0	16004	2832	9938	0	0	12277
TCGA-61-1895-01A-01D-0577-01	OV_	d	48639	58	1552	16591	129	0	20553	18260	9	602	8260	3129	10038	206	19115	0	0	0	9028	0	0	0	0
TCGA-13-0797-01A-01D-0356-01	OV_	a	34698	23577	14309	2186	2330	9151	13551	20856	120	177	0	4191	0	718	8599	0	65	40	5786	0	5737	1027	14
TCGA-13-0797-01A-01D-0356-01	OV_	d	61	1609	95	198	27532	23335	9136	7887	4952	93	11078	11	19	5	1913	28	0	5676	7366	5679	218	10847	10
TCGA-31-1953-01A-01D-0648-01	OV_	a	17736	14386	31405	592	6521	7650	24511	27325	1616	9554	746	5698	1137	0	340	2693	797	6683	1775	8428	6153	0	2303
TCGA-31-1953-01A-01D-0648-01	OV_	d	0	19590	152	2990	0	0	863	14658	0	0	34	20893	19003	0	378	0	8289	0	89	0	7	0	18
TCGA-24-1616-01A-01D-0497-01	OV_	a	55680	142	486	6890	47455	0	42265	8218	0	0	854	0	0	11247	0	0	0	0	8768	0	0	0	0
TCGA-24-1616-01A-01D-0497-01	OV_	d	6816	0	3930	0	36266	29950	0	0	560	0	0	0	0	2895	0	0	0	0	2316	1107	0	0	0
TCGA-23-1027-01A-02D-0428-01	OV_	a	46998	11718	17875	183	227	16334	2154	25420	190	148	1314	19	0	66	5500	95	10	435	66	151	0	0	16253
TCGA-23-1027-01A-02D-0428-01	OV_	d	9252	87	337	0	0	7	12673	15990	0	23657	6	30565	0	0	0	11454	1659	0	65	1415	0	0	13759
TCGA-59-2351-01A-01D-0704-01	OV_	a	0	6727	18136	3866	853	0	16929	23346	0	54	33	0	0	120	502	0	2990	0	0	0	1205	0	8917
TCGA-59-2351-01A-01D-0704-01	OV_	d	21130	4837	9261	45309	17514	10475	7251	0	0	1978	0	0	0	25692	401	4739	35	0	2735	0	10013	3618	18056
TCGA-09-2050-01A-01D-0704-01	OV_	a	597	38718	12630	0	119	258	0	38395	341	272	602	5508	0	645	0	33	0	0	8083	2997	0	0	402
TCGA-09-2050-01A-01D-0704-01	OV_	d	18389	16228	5	15	63233	2351	13655	5083	18456	19172	343	229	0	161	30	8	0	0	0	10	26	47	245
TCGA-42-2589-01A-01D-1043-01	OV_	a	30290	2679	13141	4270	1760	1072	2727	10371	327	1450	1804	478	2281	0	0	42	1256	859	1379	9893	24	0	3247
TCGA-42-2589-01A-01D-1043-01	OV_	d	15747	7230	0	9310	22338	13512	34	0	14871	28448	12369	24988	13838	5	24	0	14	1009	6025	2412	2099	0	6075
TCGA-29-1688-01A-01D-0559-01	OV_	a	23136	30388	39231	77	18014	23	146	21504	62	11	3238	45	1105	428	9	14	0	1384	1743	58	23	4174	0
TCGA-29-1688-01A-01D-0559-01	OV_	d	12868	0	7777	0	43387	0	15288	0	6718	181	0	12654	26690	0	349	0	0	0	0	0	0	822	0
TCGA-61-1725-01A-01D-0577-01	OV_	a	6829	254	958	1636	340	15452	822	29491	0	175	894	560	0	1051	35	0	1614	4735	0	9768	34	0	11642
TCGA-61-1725-01A-01D-0577-01	OV_	d	14759	27594	10264	672	17958	51585	38	10889	22253	0	17	0	7	14279	0	0	0	12543	1243	1672	0	0	0
TCGA-23-2081-01A-01D-0663-01	OV_	a	0	15869	21967	159	47	0	20777	34798	0	0	0	5543	0	19157	31	0	0	45	16	8722	13	0	3451
TCGA-23-2081-01A-01D-0663-01	OV_	d	11352	11265	180	0	20646	17516	0	10550	489	16042	15685	20389	0	672	0	0	0	0	8641	8381	0	37	0
TCGA-29-1781-01A-01D-0559-01	OV_	a	3386	28320	5233	0	16381	788	16511	15196	9638	2294	4374	6435	789	1222	5428	16	161	0	1591	7793	29	41	4335
TCGA-29-1781-01A-01D-0559-01	OV_	d	21874	17117	293	0	26113	0	0	2872	9356	30376	0	16520	137	258	2945	0	0	7277	893	0	161	7928	22
TCGA-29-1696-01A-01D-0559-01	OV_	a	37591	4382	0	937	13425	11	0	2073	17943	0	0	932	7679	0	4144	0	0	0	0	6840	16	0	19198
TCGA-29-1696-01A-01D-0559-01	OV_	d	21412	0	58	35097	1664	40624	0	0	10474	24757	0	96	11884	0	6996	0	8	70	8003	0	0	0	0
TCGA-29-1705-01A-01D-0559-01	OV_	a	4834	4114	12266	2852	5193	14404	22436	22556	22	390	527	311	904	2348	11239	409	1386	633	5282	8171	0	0	773
TCGA-29-1705-01A-01D-0559-01	OV_	d	62544	22371	73	11	15435	1696	8474	9171	0	11	6765	414	70	0	9430	9161	0	5392	0	0	6799	38	0
TCGA-25-1632-01A-01D-0533-01	OV_	a	0	0	19912	9866	9780	7783	21	27401	1182	1113	3691	0	17906	0	8432	0	0	0	1548	0	0	0	0
TCGA-25-1632-01A-01D-0533-01	OV_	d	15114	0	35915	19964	21	26633	31	25556	9208	0	0	0	18723	0	15341	0	2035	0	33	53	2965	0	13
TCGA-61-2102-01A-01D-0663-01	OV_	a	15544	7315	31184	3815	969	21830	3103	0	28249	9716	2256	8529	16163	902	0	2866	872	0	8666	0	37	0	489
TCGA-61-2102-01A-01D-0663-01	OV_	d	27167	27851	4777	10344	205	31910	2152	0	5460	0	512	953	0	0	0	0	1073	0	5388	0	56	0	10
TCGA-42-2593-01A-01D-1043-01	OV_	a	73955	56650	11620	1673	17063	31733	0	2186	0	17008	5729	204	0	0	0	0	3313	0	8020	0	2109	0	0
TCGA-42-2593-01A-01D-1043-01	OV_	d	238	291	7442	5744	247	301	4123	2712	162	151	21229	202	83	186	44	8	13	0	6362	7	36	0	124
TCGA-59-2363-01A-01D-0704-01	OV_	a	16768	11248	5605	0	5083	7149	23	33761	0	421	717	6817	651	275	12452	0	501	0	4875	11829	214	181	784
TCGA-59-2363-01A-01D-0704-01	OV_	d	33562	35246	6257	7	10953	27685	0	2550	19	5	1400	0	6075	25	16101	0	9915	352	1979	0	9487	88	0
TCGA-29-1761-01A-01D-0559-01	OV_	a	22763	35105	13211	778	2977	1963	25169	12068	6261	1303	1301	163	17384	3336	1525	18	1871	18260	2901	9791	0	66	9329
TCGA-29-1761-01A-01D-0559-01	OV_	d	15787	3276	2337	517	22757	28	0	28988	2946	36	9071	149	304	4508	0	0	80	0	1215	274	0	2097	449
TCGA-61-1913-01A-01D-0577-01	OV_	a	550	604	17425	13349	253	11847	87	27993	1521	0	725	181	0	123	255	4043	119	1150	0	24	0	0	152
TCGA-61-1913-01A-01D-0577-01	OV_	d	16885	26298	1535	106	28956	0	1571	1250	14547	0	12179	36626	0	22796	13936	5927	3714	0	3179	12518	0	0	0
TCGA-61-1903-01A-01D-0577-01	OV_	a	22363	562	18547	0	0	10124	29605	606	13398	646	333	487	20616	14141	11943	0	184	102	183	39	4182	50	180
TCGA-61-1903-01A-01D-0577-01	OV_	d	16680	16459	15790	41	44041	15340	0	5013	2906	6905	8105	0	0	0	28	511	0	0	2352	0	0	5	13
TCGA-13-1512-01A-01D-0472-01	OV_	a	6209	7819	58	247	43799	79	1598	26090	44	10188	181	11730	0	6747	2114	235	2833	67	49	777	25	0	84
TCGA-13-1512-01A-01D-0472-01	OV_	d	0	19470	10	0	29440	0	115	10455	14526	709	35713	19	4366	11656	10917	0	1837	10979	4299	55	7797	0	0
TCGA-13-1489-01A-01D-0472-01	OV_	a	15296	36841	302	30	15986	6346	29149	2844	317	11800	1120	6	4908	1902	5187	22	12	0	0	8059	0	0	556
TCGA-13-1489-01A-01D-0472-01	OV_	d	114	3595	126	0	56841	22044	0	20908	0	70	8494	0	5	0	15	0	1335	15929	0	5571	4145	0	4462
TCGA-09-2043-01A-01D-0704-01	OV_	a	20037	14467	3485	78	11430	966	17854	464	4185	16410	4062	8004	20036	6594	678	4290	40	0	573	432	6744	794	208
TCGA-09-2043-01A-01D-0704-01	OV_	d	9816	6577	0	21	8	45593	0	0	2398	16316	1025	0	19884	22055	4372	0	0	9708	0	0	1147	4165	0
TCGA-13-1499-01A-01D-0472-01	OV_	a	11030	0	21650	3853	0	1538	0	51299	0	21632	28173	12382	0	0	584	808	0	0	0	0	0	2855	0
TCGA-13-1499-01A-01D-0472-01	OV_	d	54118	177	1883	18715	1772	72	0	0	0	19744	0	0	0	0	17144	0	0	1395	788	21	8614	4748	1203
TCGA-30-1718-01A-01D-0559-01	OV_	a	11278	11366	49	281	7326	6022	15922	31639	3366	25347	96	9050	10131	1167	2280	6481	3047	0	1828	116	0	0	24
TCGA-30-1718-01A-01D-0559-01	OV_	d	4965	0	15	20052	5639	0	1097	17888	21728	3539	24901	7621	4751	26	0	5436	15552	3466	2682	0	0	0	163
TCGA-13-0758-01A-01D-0356-01	OV_	a	34497	607	21842	26929	24025	166	22130	24713	10429	902	0	28	0	0	35	0	21	0	2541	9806	3766	0	50
TCGA-13-0758-01A-01D-0356-01	OV_	d	10903	24948	538	20645	4041	26973	7482	52	129	7764	0	0	0	0	0	0	26	228	0	132	57	0	271
TCGA-13-0794-01A-01D-0356-01	OV_	a	9841	8303	4208	1242	2306	5898	3194	3731	4676	584	5426	11248	0	1518	1947	917	1453	0	3063	1855	0	1109	16176
TCGA-13-0794-01A-01D-0356-01	OV_	d	3224	40707	25141	25466	21403	307	27247	0	0	0	23857	255	8561	111	12838	3933	0	0	5945	0	0	0	0
TCGA-09-1662-01A-01D-0533-01	OV_	a	13410	37047	18916	0	10557	133	17474	28709	113	724	25794	9004	173	15902	5589	17	6011	91	0	7603	0	0	17
TCGA-09-1662-01A-01D-0533-01	OV_	d	17144	88	0	76	26826	0	7255	0	4652	26	0	22042	10520	0	12	65	5	0	0	1847	0	0	52
TCGA-25-2393-01A-01D-0704-01	OV_	a	178	21508	13048	15597	12236	4989	3222	9157	901	6999	0	16544	0	236	0	4305	0	9217	8034	4618	1067	0	15876
TCGA-25-2393-01A-01D-0704-01	OV_	d	1052	432	94	10096	14684	283	29851	27963	0	389	13152	8963	0	211	155	6489	0	4603	0	0	0	232	22211
TCGA-24-1430-01A-01D-0472-01	OV_	a	1275	5732	8	7685	68	10030	5155	11531	2203	74	0	0	26115	111	13	0	42	22361	738	6043	0	0	0
TCGA-24-1430-01A-01D-0472-01	OV_	d	50	16368	23693	65558	3415	23328	9832	4006	5580	173	10566	25380	984	0	10	0	10	0	2324	0	0	0	0
TCGA-24-1563-01A-01D-0497-01	OV_	a	322	19006	27023	11068	1359	549	36	48175	7606	22319	148	34970	0	0	1265	263	0	0	4783	489	0	0	0
TCGA-24-1563-01A-01D-0497-01	OV_	d	5327	8	3936	0	16914	29693	24480	356	41	16344	18	0	0	61	145	132	13	5	2647	5577	5626	11	17
TCGA-61-1901-01A-01D-0577-01	OV_	a	0	188	0	0	25422	35	16042	27742	0	4884	0	15	0	0	0	0	0	0	0	5245	0	0	0
TCGA-61-1901-01A-01D-0577-01	OV_	d	31515	226	4482	53766	35173	23309	53	622	3144	9241	5484	20829	0	31	139	11352	0	6003	6169	0	0	19	55
TCGA-10-0931-01A-01D-0399-01	OV_	a	26077	7911	21691	0	552	447	25026	12679	367	3086	24224	18474	5	14520	0	3786	0	0	1862	928	0	0	2402
TCGA-10-0931-01A-01D-0399-01	OV_	d	15403	3195	12642	133	17728	12719	0	6	3043	18236	2340	0	0	20544	0	0	9983	0	5059	0	6629	0	0
TCGA-24-1423-01A-01D-0472-01	OV_	a	17762	44358	15456	0	2828	0	6941	22369	514	11906	23034	283	758	0	32	0	0	16	0	5924	0	0	14342
TCGA-24-1423-01A-01D-0472-01	OV_	d	15849	15025	4453	561	0	18042	10735	67	0	9547	5	1590	1658	24110	10815	8754	150	0	4507	0	0	0	20
TCGA-23-1026-01B-01D-0428-01	OV_	a	16962	6657	34682	40	0	0	3048	17683	77	2486	16833	1221	0	32	0	0	0	721	579	8271	0	946	5003
TCGA-23-1026-01B-01D-0428-01	OV_	d	4949	15686	10842	5625	0	26136	14850	13191	774	4724	3587	21805	1193	12423	18885	17096	0	0	5648	0	57	0	0
TCGA-13-1404-01A-01D-0452-01	OV_	a	1038	35156	15106	867	4330	7913	1346	0	307	92	19257	75	91	17767	1519	0	0	42	370	39	0	0	0
TCGA-13-1404-01A-01D-0452-01	OV_	d	17131	32306	0	22	40281	0	18501	0	434	14587	0	21225	22156	0	2674	0	0	11992	0	7507	0	0	0
TCGA-13-0890-01A-01D-0399-01	OV_	a	47310	24255	47055	0	11535	24684	1239	4935	3083	10546	2624	1408	0	18379	5993	0	0	7159	5530	0	0	0	0
TCGA-13-0890-01A-01D-0399-01	OV_	d	9660	126	0	0	0	6	0	12	9298	5695	14041	7094	0	16282	17950	0	0	202	2224	148	0	0	0
TCGA-29-1707-01A-01D-0559-01	OV_	a	951	13556	19652	32763	18319	11157	1693	86	22	8799	944	23	0	6	20339	18156	0	22	2575	128	7906	0	4915
TCGA-29-1707-01A-01D-0559-01	OV_	d	15539	2524	42	26894	55968	0	0	1835	1482	25095	154	119	0	0	0	1803	0	0	11	0	0	0	5250
TCGA-29-1692-01B-01D-2069-01	OV_	a	25915	4301	26748	1283	0	129	152	13199	9444	9030	6037	6450	0	87	11	376	127	17495	5526	70	0	0	0
TCGA-29-1692-01B-01D-2069-01	OV_	d	29156	23807	30349	13	4958	36037	55	0	22696	49	7	0	0	4371	0	9728	358	8376	0	2595	0	0	20
TCGA-23-1120-01A-02D-0428-01	OV_	a	90	497	38952	29650	494	0	6475	27456	76	28	80	0	0	51	111	2730	56	10849	4322	7315	0	881	257
TCGA-23-1120-01A-02D-0428-01	OV_	d	45179	2130	96	16194	14362	161	4795	0	6954	2929	11618	0	25082	12542	15553	1627	4313	0	0	17	3445	2201	0
TCGA-61-1915-01A-01D-0577-01	OV_	a	14040	25243	23592	0	2487	0	22903	21315	0	3022	1349	19303	0	8716	0	0	0	43	8541	0	1145	0	32823
TCGA-61-1915-01A-01D-0577-01	OV_	d	21957	1520	0	0	8952	8366	0	17844	0	13185	0	7	0	20926	0	1371	0	20613	551	0	0	0	79
TCGA-61-1907-01A-01D-0577-01	OV_	a	17631	27661	0	9313	0	1507	24539	10127	9412	2424	807	5589	0	19971	0	0	0	0	0	17	2938	0	0
TCGA-61-1907-01A-01D-0577-01	OV_	d	7376	43443	0	4416	37	9	16818	14416	25289	12892	0	7	14389	14438	3427	5708	12	0	0	2108	3515	0	12
TCGA-24-1849-01A-01D-0577-01	OV_	a	0	0	26090	10177	12029	461	9782	14710	0	10368	0	0	0	20	13104	0	0	0	0	0	0	23	0
TCGA-24-1849-01A-01D-0577-01	OV_	d	9	24282	6	0	23384	32404	22031	0	3245	24699	10	26889	6625	23013	0	11526	0	0	1248	34	0	4991	20
TCGA-24-1103-01A-01D-0428-01	OV_	a	0	21333	4462	0	17122	3656	12452	14413	3257	6257	24207	4575	0	9	14438	2210	5662	15	0	32	1049	0	114
TCGA-24-1103-01A-01D-0428-01	OV_	d	0	20067	22556	0	33644	14210	5958	5	0	14487	7712	0	0	1711	21202	5	6	15769	1428	9	0	7555	9
TCGA-24-1842-01A-01D-0577-01	OV_	a	15766	21828	32164	10761	13855	7442	14181	8738	9852	20096	11256	16568	9509	5152	4720	8689	5848	6742	4451	5150	4528	1162	12387
TCGA-24-1842-01A-01D-0577-01	OV_	d	0	0	16	12	0	14	5	0	21985	0	0	0	0	163	10577	0	3018	0	1966	597	0	0	12711
TCGA-25-1625-01A-01D-0533-01	OV_	a	284	17551	454	78	40073	24627	3925	23700	0	179	58	9742	12919	0	20501	41	0	0	0	36	1054	3181	15685
TCGA-25-1625-01A-01D-0533-01	OV_	d	38	24294	19217	0	23954	7124	58	0	1492	8433	9006	31466	14	0	0	0	0	0	3103	15	0	0	0
TCGA-13-0916-01A-01D-0399-01	OV_	a	8879	363	2291	3948	0	1116	13454	13343	2792	5233	16144	12416	3128	11389	9883	0	0	9266	3701	5396	0	0	0
TCGA-13-0916-01A-01D-0399-01	OV_	d	42176	18968	12148	3065	163	18425	0	0	8	12846	7003	3384	0	24894	17798	0	0	7	8175	4320	0	0	8425
TCGA-31-1959-01A-01D-0648-01	OV_	a	64181	27506	33241	20789	9751	5098	340	15478	14	9385	20540	22842	0	3110	10133	8516	3465	222	0	116	0	510	12578
TCGA-31-1959-01A-01D-0648-01	OV_	d	0	6727	0	4841	0	0	106	6103	0	213	391	0	5	12149	0	138	1294	9	0	5675	29	0	11
TCGA-24-2298-01A-01D-0704-01	OV_	a	28414	28870	8925	72	10571	4111	1115	35097	1184	10712	12474	13873	1208	1370	0	1510	3839	8603	2901	2386	0	142	0
TCGA-24-2298-01A-01D-0704-01	OV_	d	11024	21116	45681	8116	0	0	9136	233	9630	0	5078	1963	11	1692	4576	5	4534	25	3330	31	2677	13	0
TCGA-57-1583-01A-01D-0533-01	OV_	a	26448	9656	32801	3841	4355	4583	18626	11995	190	438	4590	2484	0	204	0	12343	0	9858	10926	0	0	2376	6335
TCGA-57-1583-01A-01D-0533-01	OV_	d	31260	8843	27	17237	5	6	23373	1377	7320	0	34837	0	0	0	0	264	3317	0	0	0	0	0	17494
TCGA-09-2054-01A-01D-0663-01	OV_	a	69950	51701	378	43	0	481	12174	5755	2729	0	10371	2044	0	1007	512	4488	140	3946	5133	12952	0	0	353
TCGA-09-2054-01A-01D-0663-01	OV_	d	4290	46882	23807	29471	43	0	183	9	0	26	4190	0	43	5945	0	0	801	0	3398	0	0	0	5011
TCGA-09-0364-01A-02D-0356-01	OV_	a	30371	1215	754	0	424	30057	0	24839	0	0	391	36455	24599	11365	0	0	3321	3678	5238	53	0	0	0
TCGA-09-0364-01A-02D-0356-01	OV_	d	40994	492	10135	15397	5668	1817	331	7313	0	6969	21538	18333	2790	0	185	0	21	103	1804	2108	64	22	0
TCGA-61-2109-01A-01D-0663-01	OV_	a	7908	63	40228	0	14	131	7644	20657	6690	26032	7443	15	0	1188	13911	0	0	0	0	0	70	7	0
TCGA-61-2109-01A-01D-0663-01	OV_	d	286	4899	40795	0	14503	13298	15556	0	12566	17229	44	5476	411	50	918	22055	0	0	1996	7829	89	55	18884
TCGA-13-0801-01A-01D-0356-01	OV_	a	18567	32641	54589	5	0	19064	11594	15615	512	791	15429	125	838	988	12	0	30	285	134	226	147	21	0
TCGA-13-0801-01A-01D-0356-01	OV_	d	1332	40829	360	368	0	1126	23768	888	118	319	23057	235	3791	11099	9440	0	6	11256	408	0	894	13	9188
TCGA-04-1361-01A-01D-0452-01	OV_	a	35126	37330	1034	390	41	1245	20635	109	13742	8519	32154	2733	532	17	22132	0	1054	11181	112	0	174	0	3048
TCGA-04-1361-01A-01D-0452-01	OV_	d	8925	9283	664	0	39869	22792	2216	0	0	2311	5821	0	0	0	0	0	0	21224	4393	1408	0	0	0
